chr	coord	gene_name	refseqID	rel_location	utr5_st	utr5_end	cds_st	cds_end	utr3_st	utr3_end	utr5_size	cds_size	utr3_size
chr9	127998832	HSPA5	ENST00000324460.6	2.022427	2207	2004	2003	39	38	-1700	203	1964	1738
chr9	128001740	HSPA5	ENST00000324460.6	1.287532	768	565	564	-1400	-1401	-3139	203	1964	1738
chr9	128003436	HSPA5	ENST00000324460.6	0.852941	173	-30	-31	-1995	-1996	-3734	203	1964	1738
chr9	130211965	RPL12	ENST00000361436.5	1.269076	221	134	133	-364	-365	-411	87	497	46
chr9	130213649	RPL12	ENST00000361436.5	0.409091	35	-52	-53	-550	-551	-597	87	497	46
chr9	130497573	TOR2A	ENST00000373281.5	0.041667	0	-23	-24	-785	-786	-2476	23	761	1690
chr9	130575941	FPGS	ENST00000373245.1	2.470284	1723	1674	1673	546	545	-615	49	1127	1160
chr9	130648587	ST6GALNAC6	ENST00000373146.1	2.227700	1472	1293	1292	291	290	-987	179	1001	1277
chr9	130697723	DPM2	ENST00000314392.8	2.446228	1196	533	532	278	277	-345	663	254	622
chr9	130697787	DPM2	ENST00000314392.8	2.343499	1132	469	468	214	213	-409	663	254	622
chr9	130697846	DPM2	ENST00000314392.8	2.248796	1073	410	409	155	154	-468	663	254	622
chr9	130697850	DPM2	ENST00000314392.8	2.242376	1069	406	405	151	150	-472	663	254	622
chr9	130883034	PTGES2	ENST00000338961.6	2.862832	2268	1524	1523	390	389	-62	744	1133	451
chr9	130941253	CIZ1	ENST00000538431.1	1.444324	1480	1233	1232	-1542	-1543	-1673	247	2774	130
chr9	130984812	DNM1	ENST00000341179.7	1.416667	1156	1065	1064	-1491	-1492	-2090	91	2555	598
chr9	131071641	TRUB2	ENST00000372890.4	2.420582	1517	1184	1183	188	187	-259	333	995	446
chr9	131071685	TRUB2	ENST00000372890.4	2.322148	1473	1140	1139	144	143	-303	333	995	446
chr9	131095833	COQ4	ENST00000300452.3	1.885965	1029	707	706	-91	-92	-518	322	797	426
chr9	131152452	URM1	ENST00000372850.1	2.801977	2483	2464	2463	2272	2271	-561	19	191	2832
chr9	131183326	CERCAM	ENST00000372842.1	0.409351	1286	-1857	-1858	-3411	-3412	-3910	3143	1553	498
chr9	131199440	CERCAM	ENST00000372842.1	2.627255	5010	1867	1866	313	312	-186	3143	1553	498
chr9	131395609	SPTAN1	ENST00000358161.5	1.999462	7542	7430	7429	-4	-5	-329	112	7433	324
chr9	131482923	PKN3	ENST00000291906.4	2.121795	3100	2708	2707	38	37	-274	392	2669	311
chr9	131483162	PKN3	ENST00000291906.4	2.887821	3339	2947	2946	277	276	-35	392	2669	311
chr9	131572170	TBC1D13	ENST00000372648.5	2.788092	3364	3215	3214	2012	2011	-541	149	1202	2552
chr9	131678583	LRRC8A	ENST00000259324.5	1.972462	2888	2366	2365	-67	-68	-1730	522	2432	1662
chr9	131708012	DOLK	ENST00000372586.3	1.971552	1886	1571	1570	-46	-47	-203	315	1616	156
chr9	131769206	NUP188	ENST00000372577.2	2.595694	5519	5499	5498	249	248	-169	20	5249	417
chr9	131772071	SH3GLB2	ENST00000372564.3	1.688552	963	818	817	-370	-371	-2018	145	1187	1647
chr9	131830511	FAM73B	ENST00000277475.5	2.177717	1610	1425	1424	453	452	-2096	185	971	2548
chr9	131910878	PPP2R4	ENST00000337738.1	2.766892	2478	2212	2211	1135	1134	-345	266	1076	1479
chr9	131939140	IER5L	ENST00000372491.2	1.981070	1400	1192	1191	-23	-24	-1305	208	1214	1281
chr9	131939559	IER5L	ENST00000372491.2	1.636214	981	773	772	-442	-443	-1724	208	1214	1281
chr9	131940219	IER5L	ENST00000372491.2	1.093004	321	113	112	-1102	-1103	-2384	208	1214	1281
chr9	132399372	ASB6	ENST00000277458.4	2.776169	2128	1963	1962	697	696	-201	165	1265	897
chr9	132400301	ASB6	ENST00000277458.4	1.816746	1199	1034	1033	-232	-233	-1130	165	1265	897
chr9	132572515	TOR1B	ENST00000259339.2	2.384570	1723	1664	1663	653	652	-1045	59	1010	1697
chr9	132575629	TOR1A	ENST00000351698.4	2.605058	1669	1621	1620	622	621	-406	48	998	1027
chr9	132575873	TOR1A	ENST00000351698.4	2.367704	1425	1377	1376	378	377	-650	48	998	1027
chr9	132576067	TOR1A	ENST00000351698.4	2.178988	1231	1183	1182	184	183	-844	48	998	1027
chr9	132576251	TOR1A	ENST00000351698.4	2.000000	1047	999	998	0	-1	-1028	48	998	1027
chr9	132576337	TOR1A	ENST00000351698.4	1.913914	961	913	912	-86	-87	-1114	48	998	1027
chr9	132590014	C9orf78	ENST00000372447.3	2.489093	1349	1296	1295	426	425	-445	53	869	870
chr9	132899746	GPR107	ENST00000372406.1	2.465199	4655	4149	4148	2346	2345	-2697	506	1802	5042
chr9	132995527	NCS1	ENST00000372398.3	2.063712	934	849	848	276	275	-4056	85	572	4331
chr9	133511480	FUBP3	ENST00000319725.9	1.975567	1751	1677	1676	-42	-43	-1372	74	1718	1329
chr9	133579348	EXOSC2	ENST00000372358.5	2.172033	1139	1069	1068	187	186	-900	70	881	1086
chr9	133579588	EXOSC2	ENST00000372358.5	2.392824	1379	1309	1308	427	426	-660	70	881	1086
chr9	134074047	NUP214	ENST00000359428.5	1.823529	5309	5166	5165	-1107	-1108	-2290	143	6272	1182
chr9	134350702	PRRC2B	ENST00000357304.4	1.476233	3240	3186	3185	-3504	-3505	-7801	54	6689	4296
chr9	134371452	PRRC2B	ENST00000357304.4	2.044450	6935	6881	6880	191	190	-4106	54	6689	4296
chr9	134371468	PRRC2B	ENST00000357304.4	2.048173	6951	6897	6896	207	206	-4090	54	6689	4296
chr9	134371517	PRRC2B	ENST00000357304.4	2.059576	7000	6946	6945	256	255	-4041	54	6689	4296
chr9	134373378	PRRC2B	ENST00000357304.4	2.492669	8861	8807	8806	2117	2116	-2180	54	6689	4296
chr9	135139657	SETX	ENST00000372169.2	1.996183	8272	8090	8089	-31	-32	-2830	182	8120	2798
chr9	135140173	SETX	ENST00000372169.2	1.932644	7756	7574	7573	-547	-548	-3346	182	8120	2798
chr9	135203372	SETX	ENST00000372169.2	1.444896	3795	3613	3612	-4508	-4509	-7307	182	8120	2798
chr9	135278093	TTF1	ENST00000334270.2	1.042678	155	116	115	-2602	-2603	-2896	39	2717	293
chr9	135469883	DDX31	ENST00000372159.3	2.197967	3077	2926	2925	370	369	-1499	151	2555	1868
chr9	135569542	GTF3C4	ENST00000372146.4	2.866889	8242	7679	7678	5210	5209	-800	563	2468	6009
chr9	135933576	GTF3C5	ENST00000372097.5	2.401152	2091	1769	1768	209	208	-312	322	1559	520
chr9	136198665	SURF6	ENST00000372022.4	2.034692	1391	1126	1125	40	39	-1113	265	1085	1152
chr9	136228897	SURF4	ENST00000371989.3	2.720157	2411	2282	2281	1472	1471	-572	129	809	2043
chr9	136230232	SURF4	ENST00000371989.3	2.067025	1076	947	946	137	136	-1907	129	809	2043
chr9	136230369	SURF4	ENST00000371989.3	2.000000	939	810	809	0	-1	-2044	129	809	2043
chr9	136230509	SURF4	ENST00000371989.3	1.827160	799	670	669	-140	-141	-2184	129	809	2043
chr9	136271545	REXO4	ENST00000371942.3	2.597082	2000	1801	1800	532	531	-359	199	1268	890
chr9	136895875	BRD3	ENST00000303407.7	2.863623	5203	5018	5017	2837	2836	-448	185	2180	3284
chr9	136898511	BRD3	ENST00000303407.7	2.061187	2567	2382	2381	201	200	-3084	185	2180	3284
chr9	137023094	WDR5	ENST00000358625.3	1.979104	1154	984	983	-21	-22	-1996	170	1004	1974
chr9	137023108	WDR5	ENST00000358625.3	1.993035	1168	998	997	-7	-8	-1982	170	1004	1974
chr9	137024036	WDR5	ENST00000358625.3	2.466329	2096	1926	1925	921	920	-1054	170	1004	1974
chr9	137024115	WDR5	ENST00000358625.3	2.506329	2175	2005	2004	1000	999	-975	170	1004	1974
chr9	138395558	MRPS2	ENST00000371785.1	1.527497	678	470	469	-421	-422	-961	208	890	539
chr9	138395930	MRPS2	ENST00000371785.1	1.945006	1050	842	841	-49	-50	-589	208	890	539
chr9	138396103	MRPS2	ENST00000371785.1	2.229630	1223	1015	1014	124	123	-416	208	890	539
chr9	138396141	MRPS2	ENST00000371785.1	2.300000	1261	1053	1052	162	161	-378	208	890	539
chr9	138396175	MRPS2	ENST00000371785.1	2.362963	1295	1087	1086	196	195	-344	208	890	539
chr9	138396230	MRPS2	ENST00000371785.1	2.464815	1350	1142	1141	251	250	-289	208	890	539
chr9	138396459	MRPS2	ENST00000371785.1	2.888889	1579	1371	1370	480	479	-60	208	890	539
chr9	138703166	CAMSAP1	ENST00000389532.4	1.997713	4862	4798	4797	-11	-12	-2833	64	4808	2821
chr9	138825086	UBAC1	ENST00000371756.3	2.371230	1595	1378	1377	160	159	-271	217	1217	430
chr9	138825263	UBAC1	ENST00000371756.3	1.986043	1418	1201	1200	-17	-18	-448	217	1217	430
chr9	138899893	NACC2	ENST00000371753.1	2.696726	5291	5233	5232	3469	3468	-1510	58	1763	4978
chr9	139008161	C9orf69	ENST00000561457.1	2.126952	1110	660	659	252	251	-1733	450	407	1984
chr9	139100476	QSOX2	ENST00000358701.5	2.040919	2232	2195	2194	98	97	-2297	37	2096	2394
chr9	139252539	GPSM1	ENST00000440944.1	1.934418	2114	1895	1894	-133	-134	-1518	219	2027	1384
chr9	139252765	GPSM1	ENST00000440944.1	2.067148	2340	2121	2120	93	92	-1292	219	2027	1384
chr9	139258604	CARD9	ENST00000371732.5	2.433526	1926	1761	1760	150	149	-196	165	1610	345
chr9	139270109	SNAPC4	ENST00000298532.2	2.653680	4929	4561	4560	151	150	-80	368	4409	230
chr9	139270923	SNAPC4	ENST00000298532.2	1.973923	4663	4295	4294	-115	-116	-346	368	4409	230
chr9	139301664	SDCCAG3	ENST00000298537.7	1.551251	894	683	682	-556	-557	-1419	211	1238	862
chr9	139370872	SEC16A	ENST00000313050.7	1.169070	1269	1196	1195	-5878	-5879	-7536	73	7073	1657
chr9	139567636	AGPAT2	ENST00000371696.2	2.932677	1470	1405	1404	568	567	-41	65	836	608
chr9	139617822	FAM69B	ENST00000371691.1	1.609662	1729	631	630	-404	-405	-680	1098	1034	275
chr9	139617844	FAM69B	ENST00000371691.1	1.630918	1751	653	652	-382	-383	-658	1098	1034	275
chr9	139617846	FAM69B	ENST00000371691.1	1.632850	1753	655	654	-380	-381	-656	1098	1034	275
chr9	139617982	FAM69B	ENST00000371691.1	1.764251	1889	791	790	-244	-245	-520	1098	1034	275
chr9	139618185	FAM69B	ENST00000371691.1	1.960386	2092	994	993	-41	-42	-317	1098	1034	275
chr9	139618219	FAM69B	ENST00000371691.1	1.993237	2126	1028	1027	-7	-8	-283	1098	1034	275
chr9	139618414	FAM69B	ENST00000371691.1	2.681159	2321	1223	1222	188	187	-88	1098	1034	275
chr9	139757420	EDF1	ENST00000371648.4	1.769048	330	323	322	-97	-98	-478	7	419	380
chr9	139760659	EDF1	ENST00000371648.4	1.123810	59	52	51	-368	-369	-749	7	419	380
chr9	139820307	TRAF2	ENST00000359662.3	1.972323	1660	1616	1615	-46	-47	-752	44	1661	705
chr9	139821033	TRAF2	ENST00000359662.3	2.963173	2386	2342	2341	680	679	-26	44	1661	705
chr9	139834964	FBXW5	ENST00000325285.3	2.843813	2196	2117	2116	416	415	-77	79	1700	492
chr9	139837882	FBXW5	ENST00000325285.3	1.158730	349	270	269	-1431	-1432	-1924	79	1700	492
chr9	139888373	C9orf142	ENST00000371620.3	2.678363	756	731	730	116	115	-55	25	614	170
chr9	139958050	SAPCD2	ENST00000409687.3	2.419368	2373	2246	2245	1061	1060	-1469	127	1184	2529
chr9	139977420	UAP1L1	ENST00000409858.3	2.132117	1794	1763	1762	239	238	-1570	31	1523	1808
chr9	139977965	UAP1L1	ENST00000409858.3	2.433389	2339	2308	2307	784	783	-1025	31	1523	1808
chr9	140003158	MAN1B1	ENST00000371589.4	2.194257	2287	2215	2214	115	114	-477	72	2099	591
chr9	140084521	SSNA1	ENST00000322310.5	2.339912	594	515	514	155	154	-301	79	359	455
chr9	140098782	TMEM203	ENST00000343666.5	2.731020	1308	1085	1084	674	673	-248	223	410	921
chr9	140098993	TMEM203	ENST00000343666.5	2.502169	1097	874	873	463	462	-459	223	410	921
chr9	140099078	TMEM203	ENST00000343666.5	2.409978	1012	789	788	378	377	-544	223	410	921
chr9	140099176	TMEM203	ENST00000343666.5	2.303688	914	691	690	280	279	-642	223	410	921
chr9	140099606	TMEM203	ENST00000343666.5	1.635036	484	261	260	-150	-151	-1072	223	410	921
chr9	140136212	TUBB4B	ENST00000340384.4	1.072496	244	97	96	-1241	-1242	-1392	147	1337	150
chr9	140136459	TUBB4B	ENST00000340384.4	1.196562	410	263	262	-1075	-1076	-1226	147	1337	150
chr9	140136966	TUBB4B	ENST00000340384.4	1.221226	443	296	295	-1042	-1043	-1193	147	1337	150
chr9	140137164	TUBB4B	ENST00000340384.4	1.369208	641	494	493	-844	-845	-995	147	1337	150
chr9	140137166	TUBB4B	ENST00000340384.4	1.370703	643	496	495	-842	-843	-993	147	1337	150
chr9	140137734	TUBB4B	ENST00000340384.4	1.795217	1211	1064	1063	-274	-275	-425	147	1337	150
chr9	140150411	NELFB	ENST00000343053.4	1.088927	491	155	154	-1588	-1589	-2206	336	1742	617
chr9	140160420	NELFB	ENST00000343053.4	1.566839	1324	988	987	-755	-756	-1373	336	1742	617
chr9	140161733	NELFB	ENST00000343053.4	1.734366	1616	1280	1279	-463	-464	-1081	336	1742	617
chr9	140194255	NRARP	ENST00000356628.2	2.911930	2448	2126	2125	1781	1780	-172	322	344	1952
chr9	140195972	NRARP	ENST00000356628.2	2.032770	731	409	408	64	63	-1889	322	344	1952
chr9	140342890	NSMF	ENST00000371475.3	2.524986	2780	2549	2548	956	955	-865	231	1592	1820
chr9	140347537	NSMF	ENST00000371475.3	1.639046	1249	1018	1017	-575	-576	-2396	231	1592	1820
chr9	140350921	NSMF	ENST00000371475.3	1.405524	877	646	645	-947	-948	-2768	231	1592	1820
chr9	140446841	MRPL41	ENST00000371443.5	1.743961	1095	308	307	-106	-107	-166	787	413	59
chr9	140446850	MRPL41	ENST00000371443.5	1.765700	1104	317	316	-97	-98	-157	787	413	59
chr9	140446934	MRPL41	ENST00000371443.5	1.968599	1188	401	400	-13	-14	-73	787	413	59
chr9	140476932	ZMYND19	ENST00000298585.2	2.135776	973	747	746	63	62	-401	226	683	463
chr9	140476974	ZMYND19	ENST00000298585.2	2.045259	931	705	704	21	20	-443	226	683	463
chr9	140512510	C9orf37	ENST00000371417.3	0.770795	416	-124	-125	-655	-656	-992	540	530	336
chr9	140671125	EHMT1	ENST00000460843.1	1.473954	1873	1847	1846	-2050	-2051	-3221	26	3896	1170
chrX	10414381	MID1	ENST00000317552.4	2.745934	5431	5031	5030	3027	3026	-1031	400	2003	4057
chrX	14883374	FANCB	ENST00000398334.1	1.100388	526	259	258	-2321	-2322	-2481	267	2579	159
chrX	16857977	TXLNG	ENST00000380122.5	1.747322	1246	1186	1185	-401	-402	-3154	60	1586	2752
chrX	16862274	TXLNG	ENST00000380122.5	2.866328	4032	3972	3971	2385	2384	-368	60	1586	2752
chrX	16863001	RBBP7	ENST00000380087.2	2.226225	1795	1435	1434	157	156	-537	360	1277	693
chrX	16863179	RBBP7	ENST00000380087.2	1.983568	1617	1257	1256	-21	-22	-715	360	1277	693
chrX	16876825	RBBP7	ENST00000380087.2	1.356025	815	455	454	-823	-824	-1517	360	1277	693
chrX	17768098	SCML1	ENST00000380043.3	1.337734	634	307	306	-602	-603	-2195	327	908	1592
chrX	17771450	SCML1	ENST00000380043.3	1.931793	1174	847	846	-62	-63	-1655	327	908	1592
chrX	17772644	SCML1	ENST00000380043.3	2.710609	2368	2041	2040	1132	1131	-461	327	908	1592
chrX	20143388	EIF1AX	ENST00000379607.5	2.801478	3674	3471	3470	3036	3035	-752	203	434	3787
chrX	20143414	EIF1AX	ENST00000379607.5	2.794615	3648	3445	3444	3010	3009	-778	203	434	3787
chrX	20173250	RPS6KA3	ENST00000379565.3	2.048478	2696	2489	2488	266	265	-5221	207	2222	5486
chrX	21861372	MBTPS2	ENST00000365779.2	1.161128	240	160	159	-833	-834	-4216	80	992	3382
chrX	23693123	PRDX4	ENST00000379341.4	1.460784	500	376	375	-440	-441	-504	124	815	63
chrX	23693145	PRDX4	ENST00000379341.4	1.487745	522	398	397	-418	-419	-482	124	815	63
chrX	23697309	PRDX4	ENST00000379341.4	1.617647	628	504	503	-312	-313	-376	124	815	63
chrX	23697386	PRDX4	ENST00000379341.4	1.712010	705	581	580	-235	-236	-299	124	815	63
chrX	23700549	PRDX4	ENST00000379341.4	1.779412	760	636	635	-180	-181	-244	124	815	63
chrX	24003283	KLHL15	ENST00000328046.8	2.655796	4825	4570	4569	2755	2754	-1446	255	1814	4200
chrX	24006599	KLHL15	ENST00000328046.8	1.690909	1509	1254	1253	-561	-562	-4762	255	1814	4200
chrX	24095171	EIF2S3	ENST00000253039.4	2.226813	1940	1688	1687	269	268	-917	252	1418	1185
chrX	24229051	ZFX	ENST00000379177.1	1.817204	2402	1976	1975	-442	-443	-5155	426	2417	4712
chrX	24229162	ZFX	ENST00000379177.1	1.863110	2513	2087	2086	-331	-332	-5044	426	2417	4712
chrX	34647758	TMEM47	ENST00000275954.3	2.206833	1476	1218	1217	672	671	-2577	258	545	3248
chrX	38664573	MID1IP1	ENST00000336949.6	1.677536	1318	374	373	-178	-179	-1217	944	551	1038
chrX	38664679	MID1IP1	ENST00000336949.6	1.869565	1424	480	479	-72	-73	-1111	944	551	1038
chrX	39911427	BCOR	ENST00000342274.4	1.987418	5463	5101	5100	-65	-66	-926	362	5165	860
chrX	39923723	BCOR	ENST00000342274.4	1.651955	3730	3368	3367	-1798	-1799	-2659	362	5165	860
chrX	39931957	BCOR	ENST00000342274.4	1.511421	3004	2642	2641	-2524	-2525	-3385	362	5165	860
chrX	39932150	BCOR	ENST00000342274.4	1.474061	2811	2449	2448	-2717	-2718	-3578	362	5165	860
chrX	39932213	BCOR	ENST00000342274.4	1.461866	2748	2386	2385	-2780	-2781	-3641	362	5165	860
chrX	39933001	BCOR	ENST00000342274.4	1.309330	1960	1598	1597	-3568	-3569	-4429	362	5165	860
chrX	39933308	BCOR	ENST00000342274.4	1.249903	1653	1291	1290	-3875	-3876	-4736	362	5165	860
chrX	39933748	BCOR	ENST00000342274.4	1.164731	1213	851	850	-4315	-4316	-5176	362	5165	860
chrX	39934074	BCOR	ENST00000342274.4	1.101626	887	525	524	-4641	-4642	-5502	362	5165	860
chrX	40489235	CXorf38	ENST00000378426.1	2.399494	1832	1235	1234	632	631	-950	597	602	1581
chrX	41075670	USP9X	ENST00000324545.8	1.758460	6482	5850	5849	-1863	-1864	-5918	632	7712	4054
chrX	41075682	USP9X	ENST00000324545.8	1.760016	6494	5862	5861	-1851	-1852	-5906	632	7712	4054
chrX	41075690	USP9X	ENST00000324545.8	1.761053	6502	5870	5869	-1843	-1844	-5898	632	7712	4054
chrX	41089783	USP9X	ENST00000324545.8	1.973551	8141	7509	7508	-204	-205	-4259	632	7712	4054
chrX	41091807	USP9X	ENST00000324545.8	2.007398	8375	7743	7742	30	29	-4025	632	7712	4054
chrX	41092037	USP9X	ENST00000324545.8	2.064118	8605	7973	7972	260	259	-3795	632	7712	4054
chrX	41092739	USP9X	ENST00000324545.8	2.237238	9307	8675	8674	962	961	-3093	632	7712	4054
chrX	41202506	DDX3X	ENST00000399959.2	1.292107	1435	581	580	-1408	-1409	-3898	854	1988	2489
chrX	41207028	DDX3X	ENST00000399959.2	2.022490	2899	2045	2044	56	55	-2434	854	1988	2489
chrX	41207062	DDX3X	ENST00000399959.2	2.036145	2933	2079	2078	90	89	-2400	854	1988	2489
chrX	41207204	DDX3X	ENST00000399959.2	2.093173	3075	2221	2220	232	231	-2258	854	1988	2489
chrX	41207278	DDX3X	ENST00000399959.2	2.122892	3149	2295	2294	306	305	-2184	854	1988	2489
chrX	41207374	DDX3X	ENST00000399959.2	2.161446	3245	2391	2390	402	401	-2088	854	1988	2489
chrX	44383456	FUNDC1	ENST00000378045.4	1.974359	624	456	455	-12	-13	-571	168	467	558
chrX	44938414	KDM6A	ENST00000377967.4	1.704232	3002	2962	2961	-1244	-1245	-2435	40	4205	1190
chrX	44969446	KDM6A	ENST00000377967.4	1.981455	4168	4128	4127	-78	-79	-1269	40	4205	1190
chrX	44970835	KDM6A	ENST00000377967.4	2.150294	4425	4385	4384	179	178	-1012	40	4205	1190
chrX	47060689	UBA1	ENST00000335972.6	1.189487	784	602	601	-2575	-2576	-2774	182	3176	198
chrX	47062122	UBA1	ENST00000335972.6	1.359459	1324	1142	1141	-2035	-2036	-2234	182	3176	198
chrX	47062173	UBA1	ENST00000335972.6	1.375511	1375	1193	1192	-1984	-1985	-2183	182	3176	198
chrX	47072231	UBA1	ENST00000335972.6	1.823104	2797	2615	2614	-562	-563	-761	182	3176	198
chrX	47073744	UBA1	ENST00000335972.6	1.899276	3039	2857	2856	-320	-321	-519	182	3176	198
chrX	47088154	CDK16	ENST00000457458.2	1.991385	1915	1496	1495	-13	-14	-1242	419	1508	1228
chrX	47088429	CDK16	ENST00000457458.2	2.213181	2190	1771	1770	262	261	-967	419	1508	1228
chrX	47088947	CDK16	ENST00000457458.2	2.634662	2708	2289	2288	780	779	-449	419	1508	1228
chrX	47306455	ZNF41	ENST00000377065.4	2.241135	3353	2714	2713	374	373	-1177	639	2339	1550
chrX	47422698	ARAF	ENST00000377045.4	1.093355	363	170	169	-1651	-1652	-2094	193	1820	442
chrX	47431041	ARAF	ENST00000377045.4	2.417607	2199	2006	2005	185	184	-258	193	1820	442
chrX	47511220	UXT	ENST00000335890.2	2.567568	684	531	530	21	20	-16	153	509	36
chrX	47837018	ZNF182	ENST00000396965.1	1.243750	818	468	467	-1452	-1453	-2767	350	1919	1314
chrX	48380196	EBP	ENST00000495186.1	0.791009	650	-172	-173	-865	-866	-1124	822	692	258
chrX	48386867	EBP	ENST00000495186.1	2.084942	1537	715	714	22	21	-237	822	692	258
chrX	48418930	TBC1D25	ENST00000376771.4	1.790518	1974	1634	1633	-433	-434	-2067	340	2066	1633
chrX	48436058	RBM3	ENST00000376759.3	2.140923	765	703	702	229	228	-1396	62	473	1624
chrX	48780103	OTUD5	ENST00000156084.4	2.361371	2124	2064	2063	348	347	-615	60	1715	962
chrX	48929074	PRAF2	ENST00000376390.4	2.634965	1074	991	990	454	453	-261	83	536	714
chrX	49646134	USP27X	ENST00000508866.2	1.929385	1664	1224	1223	-93	-94	-1032	440	1316	938
chrX	51234437	NUDT11	ENST00000375992.3	2.094361	810	659	658	164	163	-1574	151	494	1737
chrX	51639752	MAGED1	ENST00000375695.2	1.466667	1321	1169	1168	-1336	-1337	-1553	152	2504	216
chrX	51639788	MAGED1	ENST00000375695.2	1.481038	1357	1205	1204	-1300	-1301	-1517	152	2504	216
chrX	51644676	MAGED1	ENST00000375695.2	1.860279	2307	2155	2154	-350	-351	-567	152	2504	216
chrX	53116994	TSPYL2	ENST00000375442.4	1.939001	2086	1955	1954	-127	-128	-728	131	2081	600
chrX	53223558	KDM5C	ENST00000452825.3	1.869565	4132	3600	3599	-540	-541	-1963	532	4139	1422
chrX	53409285	SMC1A	ENST00000322213.4	1.892761	3432	3305	3304	-397	-398	-6351	127	3701	5953
chrX	53421723	SMC1A	ENST00000322213.4	1.796326	3075	2948	2947	-754	-755	-6708	127	3701	5953
chrX	53431999	SMC1A	ENST00000322213.4	1.578336	2268	2141	2140	-1561	-1562	-7515	127	3701	5953
chrX	53458967	HSD17B10	ENST00000168216.6	1.578880	482	455	454	-331	-332	-477	27	785	145
chrX	53561505	HUWE1	ENST00000342160.3	1.975467	13260	12803	12802	-322	-323	-1535	457	13124	1212
chrX	53574963	HUWE1	ENST00000342160.3	1.785295	10764	10307	10306	-2818	-2819	-4031	457	13124	1212
chrX	55033174	APEX2	ENST00000374987.3	1.554271	928	863	862	-694	-695	-2316	65	1556	1621
chrX	55033887	APEX2	ENST00000374987.3	2.011714	1641	1576	1575	19	18	-1603	65	1556	1621
chrX	55172487	FAM104B	ENST00000425133.2	2.035757	419	381	380	30	29	-809	38	350	838
chrX	68381985	PJA1	ENST00000361478.1	1.567805	1474	1097	1096	-835	-836	-1280	377	1931	444
chrX	68725703	FAM155B	ENST00000252338.4	1.407329	619	578	577	-841	-842	-3393	41	1418	2551
chrX	69354516	IGBP1	ENST00000342206.6	1.325490	830	332	331	-688	-689	-1031	498	1019	342
chrX	69640368	KIF4A	ENST00000374403.3	2.446208	4033	3952	3951	253	252	-314	81	3698	566
chrX	70280752	SNX12	ENST00000374274.3	2.064407	719	603	602	114	113	-1656	116	488	1769
chrX	70519858	NONO	ENST00000535149.1	1.940818	1723	1081	1080	-68	-69	-1158	642	1148	1089
chrX	70519968	NONO	ENST00000535149.1	2.038532	1833	1191	1190	42	41	-1048	642	1148	1089
chrX	70519979	NONO	ENST00000535149.1	2.048624	1844	1202	1201	53	52	-1037	642	1148	1089
chrX	70787528	OGT	ENST00000373719.3	1.881248	2984	2768	2767	-373	-374	-2476	216	3140	2102
chrX	70793706	OGT	ENST00000373719.3	2.029482	3419	3203	3202	62	61	-2041	216	3140	2102
chrX	70793782	OGT	ENST00000373719.3	2.065621	3495	3279	3278	138	137	-1965	216	3140	2102
chrX	70793816	OGT	ENST00000373719.3	2.081788	3529	3313	3312	172	171	-1931	216	3140	2102
chrX	70794134	OGT	ENST00000373719.3	2.233000	3847	3631	3630	490	489	-1613	216	3140	2102
chrX	70794154	OGT	ENST00000373719.3	2.242511	3867	3651	3650	510	509	-1593	216	3140	2102
chrX	70794466	OGT	ENST00000373719.3	2.390870	4179	3963	3962	822	821	-1281	216	3140	2102
